ingreso_mensual,monto_prestamo,historial_crediticio,edad,empleo_estable,ratio_deuda_ingreso,score_normalizado,riesgo_demografico,es_moroso
1000.0,1984.87,407,67,0,0.17,0.19,0,0
2012.2,6479.75,731,57,1,0.27,0.78,0,0
3170.11,4792.93,417,35,1,0.13,0.21,0,1
1347.47,4548.49,648,63,1,0.28,0.63,0,0
4154.07,13704.75,637,25,1,0.27,0.61,0,0
3307.47,9665.85,509,48,1,0.24,0.38,0,0
2657.23,4726.81,752,62,0,0.15,0.82,0,0
3959.14,22773.18,347,38,1,0.48,0.09,0,0
4170.02,16279.16,416,27,0,0.33,0.21,0,0
2832.51,8366.93,335,21,1,0.25,0.06,0,0
4260.83,7754.23,675,29,0,0.15,0.68,0,1
3281.97,14504.36,691,68,1,0.37,0.71,0,0
4790.31,7570.48,528,44,1,0.13,0.41,0,0
2709.1,5770.46,708,61,1,0.18,0.74,0,0
2660.0,14067.84,714,32,1,0.44,0.75,0,0
4327.87,25501.39,384,22,0,0.49,0.15,1,0
3994.25,17044.95,775,50,0,0.36,0.86,0,0
3463.54,11996.3,725,63,1,0.29,0.77,0,0
3740.0,19661.19,555,19,0,0.44,0.46,1,0
3835.01,13742.68,440,18,1,0.3,0.25,0,0
2103.13,10409.5,572,20,1,0.41,0.49,0,0
1497.41,5285.05,394,29,1,0.29,0.17,0,0
3087.82,10255.18,787,24,1,0.28,0.89,0,0
5519.26,8697.94,846,24,1,0.13,0.99,0,0
3216.79,10470.48,711,43,0,0.27,0.75,0,0
4635.95,7918.66,391,68,0,0.14,0.17,0,0
2456.14,9515.76,676,25,0,0.32,0.68,0,0
1633.32,2872.35,463,23,1,0.15,0.3,0,0
2264.16,11392.43,360,33,1,0.42,0.11,0,0
3603.34,9228.81,770,63,1,0.21,0.85,0,0
3696.42,16120.82,406,35,1,0.36,0.19,0,1
2868.96,11443.84,631,61,0,0.33,0.6,0,0
4529.51,19998.19,553,61,1,0.37,0.46,0,0
3258.26,11275.37,569,32,1,0.29,0.49,0,0
4225.32,17547.35,773,35,1,0.35,0.86,0,0
2674.41,8950.5,834,47,1,0.28,0.97,0,0
2963.23,14613.57,693,51,1,0.41,0.71,0,0
1897.52,4527.16,513,29,0,0.2,0.39,0,0
3266.98,13608.29,653,29,1,0.35,0.64,0,0
4821.23,28331.43,838,52,0,0.49,0.98,0,0
2421.96,12370.93,311,47,1,0.43,0.02,0,1
2932.4,16669.75,665,33,1,0.47,0.66,0,0
4988.31,20243.52,457,50,1,0.34,0.29,0,0
2478.86,10388.79,399,26,1,0.35,0.18,0,1
1801.7,10809.67,410,43,1,0.5,0.2,0,1
4368.06,25894.16,648,22,1,0.49,0.63,0,0
2691.91,10601.17,683,37,1,0.33,0.7,0,0
1558.24,3216.16,423,62,0,0.17,0.22,0,0
4921.08,24554.78,813,28,1,0.42,0.93,0,0
5513.18,16082.61,522,67,1,0.24,0.4,0,1
2717.12,4761.67,534,54,1,0.15,0.43,0,0
4503.84,18938.49,723,44,1,0.35,0.77,0,0
5100.08,27888.32,568,38,0,0.46,0.49,0,1
4664.2,22901.11,513,31,1,0.41,0.39,0,0
4718.04,14663.83,500,41,1,0.26,0.36,0,0
4679.87,9405.86,384,40,1,0.17,0.15,0,0
2069.63,8366.29,467,42,0,0.34,0.3,0,1
3011.31,14626.78,412,36,0,0.4,0.2,0,0
3323.27,14516.25,331,29,1,0.36,0.06,0,1
3272.67,18904.38,743,60,1,0.48,0.81,0,0
2043.83,9847.76,376,69,1,0.4,0.14,0,0
2988.35,17902.88,850,18,1,0.5,1.0,0,0
3435.98,13266.81,598,65,0,0.32,0.54,0,0
1712.22,9114.29,578,60,1,0.44,0.51,0,0
3774.07,7671.07,305,52,1,0.17,0.01,0,0
4765.91,14010.68,312,44,1,0.24,0.02,0,0
2676.07,10155.25,513,57,1,0.32,0.39,0,0
3732.07,11926.82,431,26,0,0.27,0.24,0,1
1341.16,6959.17,474,69,1,0.43,0.32,0,1
1235.63,4405.27,327,68,0,0.3,0.05,0,1
4375.26,15042.71,615,50,0,0.29,0.57,0,0
5382.07,14283.9,549,67,0,0.22,0.45,0,0
4453.31,21847.35,800,41,1,0.41,0.91,0,0
1839.95,7298.96,757,29,1,0.33,0.83,0,0
2648.53,11199.01,709,32,1,0.35,0.74,0,0
3298.09,14588.27,632,48,0,0.37,0.6,0,0
2791.51,9291.97,652,37,0,0.28,0.64,0,0
1554.99,3825.04,433,45,1,0.2,0.24,0,0
2220.51,13149.13,518,36,1,0.49,0.4,0,0
2252.16,5214.08,493,53,1,0.19,0.35,0,0
3209.72,6050.48,789,67,1,0.16,0.89,0,0
3616.63,19667.87,830,28,1,0.45,0.96,0,0
4982.54,23651.74,332,25,1,0.4,0.06,0,0
5989.68,27642.7,719,54,1,0.38,0.76,0,0
3094.41,4861.47,754,34,0,0.13,0.83,0,0
2275.68,4905.26,521,18,0,0.18,0.4,1,0
2546.71,12881.73,697,34,0,0.42,0.72,0,0
3158.55,8790.46,392,27,1,0.23,0.17,0,0
1335.66,4007.23,556,42,0,0.25,0.47,0,0
3556.61,14998.36,713,41,1,0.35,0.75,0,0
3370.34,19400.49,324,47,0,0.48,0.04,0,0
3998.91,22592.73,745,29,1,0.47,0.81,0,0
3044.62,8989.6,466,27,0,0.25,0.3,0,1
4818.56,27330.87,396,50,1,0.47,0.17,0,0
7149.22,37279.98,654,45,0,0.43,0.64,0,1
3390.51,5524.22,397,46,1,0.14,0.18,0,0
2371.11,11560.47,472,59,1,0.41,0.31,0,0
2931.46,17570.62,631,62,1,0.5,0.6,0,0
2359.36,7291.37,822,24,1,0.26,0.95,0,0
5431.16,23676.18,339,36,0,0.36,0.07,0,0
2923.34,15606.09,699,50,1,0.44,0.73,0,0
3111.36,6769.66,755,52,1,0.18,0.83,0,0
2518.38,4914.82,459,37,0,0.16,0.29,0,0
4204.81,22573.59,803,32,0,0.45,0.91,0,0
3969.49,8665.08,749,19,1,0.18,0.82,0,0
4032.48,19629.23,574,64,0,0.41,0.5,0,1
2926.94,14668.72,478,61,1,0.42,0.32,0,0
2293.24,4856.03,503,20,0,0.18,0.37,1,0
5140.12,30312.94,592,23,1,0.49,0.53,0,0
4213.93,13386.12,406,45,1,0.26,0.19,0,0
4044.04,16337.9,577,28,1,0.34,0.5,0,0
3375.23,19520.67,700,29,1,0.48,0.73,0,0
3418.76,15717.42,619,46,1,0.38,0.58,0,0
4306.3,24453.57,723,18,0,0.47,0.77,1,0
2317.43,12663.97,509,18,1,0.46,0.38,0,0
4066.39,19880.3,554,35,1,0.41,0.46,0,0
4491.07,20941.67,524,31,1,0.39,0.41,0,0
4589.7,19279.99,841,55,1,0.35,0.98,0,0
4827.81,16555.09,321,51,1,0.29,0.04,0,0
3269.61,9015.7,764,27,1,0.23,0.84,0,0
2485.72,4135.02,483,40,1,0.14,0.33,0,0
3507.07,19639.65,817,55,0,0.47,0.94,0,0
3443.67,6432.96,772,44,1,0.16,0.86,0,0
3107.88,17434.85,583,34,1,0.47,0.51,0,0
1012.43,5129.24,616,56,1,0.42,0.57,0,0
3984.35,6145.93,466,26,0,0.13,0.3,0,0
3711.96,5672.58,713,53,0,0.13,0.75,0,0
3618.07,7173.54,641,21,1,0.17,0.62,0,0
3486.72,19471.23,759,21,1,0.47,0.83,0,0
2875.46,5863.25,304,46,1,0.17,0.01,0,0
5176.52,28790.98,394,68,0,0.46,0.17,0,0
3920.8,19938.11,567,48,0,0.42,0.49,0,1
4993.27,18434.55,663,29,1,0.31,0.66,0,0
2938.26,9499.7,798,69,1,0.27,0.91,0,0
3554.0,14520.75,662,51,1,0.34,0.66,0,0
5415.77,14938.9,786,53,1,0.23,0.88,0,0
3991.21,19841.08,646,63,1,0.41,0.63,0,0
5084.63,14620.71,671,43,0,0.24,0.67,0,0
2249.45,11737.6,574,24,1,0.43,0.5,0,0
4053.55,21011.65,785,38,1,0.43,0.88,0,0
2038.63,10461.02,721,42,1,0.43,0.77,0,0
5341.46,31500.08,826,65,1,0.49,0.96,0,0
4937.22,24838.65,716,33,1,0.42,0.76,0,0
4293.88,14463.95,382,46,0,0.28,0.15,0,1
5823.82,34325.83,478,22,1,0.49,0.32,0,0
3926.66,11214.86,458,40,0,0.24,0.29,0,0
4990.59,22008.7,836,66,1,0.37,0.97,0,0
2625.57,4573.43,477,65,0,0.15,0.32,0,1
5900.52,11546.58,668,26,1,0.16,0.67,0,0
4008.1,19440.98,561,31,1,0.4,0.47,0,0
5095.16,16055.92,346,23,0,0.26,0.08,1,0
4752.44,27322.07,643,30,1,0.48,0.62,0,0
4284.59,11493.54,711,56,1,0.22,0.75,0,0
6353.08,19380.78,365,48,1,0.25,0.12,0,1
6466.43,33902.01,427,35,0,0.44,0.23,0,0
4582.04,7782.13,432,18,1,0.14,0.24,0,0
4605.9,21854.13,836,64,1,0.4,0.97,0,0
3253.83,15909.83,532,61,0,0.41,0.42,0,0
1000.0,3014.67,319,37,0,0.25,0.03,0,1
2653.17,14410.6,427,37,1,0.45,0.23,0,1
4755.03,22384.35,426,31,0,0.39,0.23,0,1
1541.96,5798.77,426,69,0,0.31,0.23,0,0
2370.19,8012.97,378,65,0,0.28,0.14,0,0
4439.07,15892.43,651,40,1,0.3,0.64,0,0
5790.43,22994.64,642,59,1,0.33,0.62,0,0
2170.49,10194.33,566,69,0,0.39,0.48,0,0
1650.87,5066.64,326,24,1,0.26,0.05,0,0
3997.12,14677.14,349,56,0,0.31,0.09,0,0
1000.0,1777.93,603,69,1,0.15,0.55,0,0
2310.65,13551.91,561,22,1,0.49,0.47,0,0
3922.26,16482.6,444,56,1,0.35,0.26,0,0
3587.35,21356.0,459,37,0,0.5,0.29,0,0
3156.72,12999.32,649,66,1,0.34,0.63,0,0
1000.0,2335.72,397,41,1,0.19,0.18,0,0
4310.0,7581.21,603,52,1,0.15,0.55,0,0
4399.11,23101.68,803,21,1,0.44,0.91,0,0
3573.77,20238.2,384,45,0,0.47,0.15,0,1
2423.36,14152.47,433,54,0,0.49,0.24,0,0
1000.0,2181.15,336,55,1,0.18,0.07,0,0
4144.89,15067.24,842,42,1,0.3,0.99,0,0
2452.15,9845.61,494,40,1,0.33,0.35,0,0
1844.14,2795.7,329,58,1,0.13,0.05,0,1
4381.91,8194.16,485,46,1,0.16,0.34,0,0
5175.33,16551.07,703,31,1,0.27,0.73,0,0
2350.64,10231.39,448,43,1,0.36,0.27,0,0
5111.98,26885.18,831,44,1,0.44,0.97,0,0
4274.57,21940.78,759,36,1,0.43,0.83,0,0
4053.26,22933.58,425,52,1,0.47,0.23,0,0
2604.34,14737.74,664,24,1,0.47,0.66,0,0
2542.85,12395.61,478,58,1,0.41,0.32,0,0
3583.46,5998.61,340,18,1,0.14,0.07,0,0
2483.07,9160.86,832,63,1,0.31,0.97,0,0
3153.54,13133.26,364,46,0,0.35,0.12,0,0
4039.29,11831.02,716,37,1,0.24,0.76,0,0
5104.33,20756.34,560,33,0,0.34,0.47,0,0
2389.96,7853.89,316,35,1,0.27,0.03,0,0
3397.21,11033.61,532,34,1,0.27,0.42,0,0
1782.86,10688.66,758,51,0,0.5,0.83,0,1
3054.11,16191.8,765,23,0,0.44,0.85,1,0
3601.21,13808.87,847,35,1,0.32,0.99,0,0
2595.64,8282.7,410,36,0,0.27,0.2,0,1
4211.54,22040.09,689,48,0,0.44,0.71,0,0
4264.22,12045.23,684,35,1,0.24,0.7,0,0
1000.0,5924.77,501,46,1,0.49,0.37,0,0
4056.56,13017.53,662,64,0,0.27,0.66,0,0
5464.55,20293.8,644,54,1,0.31,0.63,0,0
4134.06,10271.23,509,21,1,0.21,0.38,0,0
4332.7,14515.48,699,38,0,0.28,0.73,0,0
3893.02,13199.17,385,62,0,0.28,0.15,0,0
3282.52,19337.04,502,37,0,0.49,0.37,0,1
2228.0,8386.45,323,49,1,0.31,0.04,0,0
3958.51,14452.76,385,51,1,0.3,0.15,0,0
3917.96,17115.28,654,49,1,0.36,0.64,0,0
3896.78,13151.14,454,25,0,0.28,0.28,0,1
2696.04,9889.38,841,25,1,0.31,0.98,0,0
3157.53,7105.51,846,67,0,0.19,0.99,0,0
3020.81,13339.5,419,48,0,0.37,0.22,0,0
3792.09,13604.52,430,55,1,0.3,0.24,0,0
2857.89,8986.18,528,49,0,0.26,0.41,0,0
3235.03,9290.21,462,37,1,0.24,0.29,0,0
3659.23,12486.31,506,53,0,0.28,0.37,0,0
4218.2,17498.13,608,47,1,0.35,0.56,0,0
2733.9,13117.05,776,61,1,0.4,0.87,0,0
1722.08,10121.98,432,40,1,0.49,0.24,0,0
3710.45,6085.98,744,20,1,0.14,0.81,0,0
3379.9,5421.98,655,62,0,0.13,0.65,0,1
3730.19,12236.46,372,61,1,0.27,0.13,0,0
4967.22,13589.62,810,31,0,0.23,0.93,0,0
3852.47,8458.79,603,59,0,0.18,0.55,0,0
1000.0,4611.05,710,41,1,0.38,0.75,0,0
4112.36,24297.39,558,49,1,0.49,0.47,0,0
3232.32,19356.3,426,39,1,0.5,0.23,0,0
3053.0,14223.29,843,48,1,0.39,0.99,0,0
4406.53,18531.73,489,34,0,0.35,0.34,0,0
3609.79,14138.16,319,59,0,0.33,0.03,0,0
2628.51,9182.12,748,54,1,0.29,0.81,0,0
3435.66,6554.87,605,52,0,0.16,0.55,0,0
5234.3,17746.49,316,39,1,0.28,0.03,0,0
1302.83,4040.44,737,63,1,0.26,0.79,0,0
1811.04,8617.79,840,52,1,0.4,0.98,0,0
2460.45,10899.64,658,34,1,0.37,0.65,0,0
5047.36,16476.97,331,67,1,0.27,0.06,0,0
2139.79,7728.48,655,37,1,0.3,0.65,0,0
2983.27,6547.4,728,53,1,0.18,0.78,0,0
2921.01,13530.23,454,39,1,0.39,0.28,0,0
4625.52,24932.72,488,44,1,0.45,0.34,0,0
2302.48,5961.27,692,61,1,0.22,0.71,0,0
4232.55,15602.54,751,55,1,0.31,0.82,0,0
1923.47,9878.7,498,36,1,0.43,0.36,0,0
3404.68,17983.85,549,28,1,0.44,0.45,0,0
3521.31,13877.02,575,28,1,0.33,0.5,0,0
2079.06,7457.26,748,27,0,0.3,0.81,0,1
1000.0,5823.49,456,60,0,0.49,0.28,0,0
2817.23,14098.76,738,69,1,0.42,0.8,0,0
2795.68,13105.39,812,30,1,0.39,0.93,0,0
2161.42,4657.4,822,19,1,0.18,0.95,0,0
3856.73,16282.29,799,56,1,0.35,0.91,0,0
4805.68,25326.28,832,41,0,0.44,0.97,0,0
3337.76,14013.25,501,55,1,0.35,0.37,0,0
5059.51,15235.53,456,26,1,0.25,0.28,0,0
2383.01,6139.14,633,26,0,0.21,0.61,0,0
2678.77,12960.79,495,55,0,0.4,0.35,0,0
2663.81,8981.1,503,26,1,0.28,0.37,0,0
5606.38,17367.06,573,53,0,0.26,0.5,0,1
4161.69,21342.71,690,56,0,0.43,0.71,0,0
3875.47,20125.48,731,43,1,0.43,0.78,0,0
5505.79,28593.02,527,64,1,0.43,0.41,0,0
4622.27,10773.95,307,57,1,0.19,0.01,0,0
3464.53,11490.26,752,51,1,0.28,0.82,0,0
4447.44,6960.69,530,55,0,0.13,0.42,0,0
4060.83,10115.19,343,41,0,0.21,0.08,0,1
3647.53,8714.49,372,29,1,0.2,0.13,0,0
2073.66,8474.99,837,30,1,0.34,0.98,0,0
3995.34,6817.85,716,60,1,0.14,0.76,0,0
2025.42,10834.7,333,33,0,0.45,0.06,0,1
3097.32,11130.63,530,47,1,0.3,0.42,0,0
3232.44,12222.41,341,26,1,0.32,0.07,0,0
5414.04,31898.48,836,26,1,0.49,0.97,0,0
6008.95,14774.66,836,33,0,0.2,0.97,0,0
2910.93,10593.74,366,19,0,0.3,0.12,1,1
4884.1,22551.77,656,69,1,0.38,0.65,0,0
3401.41,9701.59,788,43,0,0.24,0.89,0,0
1770.33,10554.76,508,38,0,0.5,0.38,0,0
3833.73,17900.75,408,29,0,0.39,0.2,0,0
3679.89,11602.46,614,30,1,0.26,0.57,0,0
3304.81,11427.46,414,47,1,0.29,0.21,0,0
2154.61,8180.63,431,32,1,0.32,0.24,0,0
3463.46,20183.37,328,19,1,0.49,0.05,0,0
3097.9,7756.63,373,51,1,0.21,0.13,0,0
1527.88,6878.93,386,67,1,0.38,0.16,0,0
3538.55,7805.35,745,37,1,0.18,0.81,0,0
4987.15,28461.19,502,65,1,0.48,0.37,0,0
2144.82,5559.46,672,27,1,0.22,0.68,0,0
2860.22,16013.86,476,37,0,0.47,0.32,0,0
3793.72,20331.3,738,33,1,0.45,0.8,0,0
4693.1,15620.8,696,18,1,0.28,0.72,0,0
5236.84,17109.87,792,39,1,0.27,0.89,0,0
4748.82,26399.95,637,61,0,0.46,0.61,0,0
2418.73,11201.38,357,45,0,0.39,0.1,0,1
2731.43,7310.21,471,49,0,0.22,0.31,0,1
3164.7,12763.47,320,60,0,0.34,0.04,0,1
3158.54,17323.87,592,33,0,0.46,0.53,0,0
3883.68,9789.36,758,21,0,0.21,0.83,1,0
4706.86,9775.73,338,36,1,0.17,0.07,0,1
1692.44,2664.65,780,37,0,0.13,0.87,0,0
4441.17,19144.24,350,24,1,0.36,0.09,0,1
2969.34,6991.96,429,65,1,0.2,0.23,0,0
2870.65,10564.2,585,23,0,0.31,0.52,1,0
2535.77,8854.51,353,45,0,0.29,0.1,0,1
2920.09,11863.5,714,23,1,0.34,0.75,0,0
3746.28,10829.91,840,37,1,0.24,0.98,0,0
4245.88,16564.91,446,22,1,0.33,0.27,0,1
2441.31,5781.69,588,63,0,0.2,0.52,0,0
2973.43,14358.52,601,68,0,0.4,0.55,0,0
2825.88,9837.78,329,47,1,0.29,0.05,0,0
2124.72,11602.49,403,54,1,0.46,0.19,0,0
2697.32,14105.87,413,44,0,0.44,0.21,0,1
4017.77,17418.79,571,39,0,0.36,0.49,0,0
4909.25,16081.69,454,19,1,0.27,0.28,0,0
4975.16,23345.76,628,37,1,0.39,0.6,0,0
2554.56,11238.55,548,44,1,0.37,0.45,0,0
4800.52,7793.08,507,27,0,0.14,0.38,0,0
3722.11,16848.63,572,47,0,0.38,0.49,0,1
1574.36,7344.26,640,62,0,0.39,0.62,0,0
4825.54,16264.62,524,41,1,0.28,0.41,0,0
3548.37,10754.05,817,41,0,0.25,0.94,0,0
4233.71,22843.79,615,61,0,0.45,0.57,0,0
1957.23,8968.19,716,27,1,0.38,0.76,0,0
2593.64,8315.09,579,29,0,0.27,0.51,0,0
1393.27,6372.08,389,31,1,0.38,0.16,0,0
3363.3,19142.86,816,68,1,0.47,0.94,0,0
2588.68,13551.49,614,49,0,0.44,0.57,0,0
1383.33,7738.5,667,69,1,0.47,0.67,0,0
4945.91,21303.98,617,57,1,0.36,0.58,0,0
1000.0,5861.96,815,53,1,0.49,0.94,0,0
4514.53,8518.0,735,38,1,0.16,0.79,0,0
4111.21,16262.21,490,30,0,0.33,0.35,0,0
2698.83,8822.43,763,60,1,0.27,0.84,0,0
3264.7,4949.37,798,37,1,0.13,0.91,0,0
4691.84,22086.71,649,49,0,0.39,0.63,0,0
3412.55,18440.0,427,36,1,0.45,0.23,0,0
4519.32,23565.82,416,66,1,0.43,0.21,0,0
2248.0,12541.17,796,66,1,0.46,0.9,0,0
3824.96,12262.98,779,54,1,0.27,0.87,0,0
3862.99,13130.47,360,25,0,0.28,0.11,0,1
3665.38,18793.2,641,37,0,0.43,0.62,0,0
3552.33,12216.31,554,56,1,0.29,0.46,0,0
4446.03,21115.38,427,22,1,0.4,0.23,0,1
2903.29,15966.07,400,60,0,0.46,0.18,0,0
5311.6,26178.18,375,59,0,0.41,0.14,0,0
2375.61,11102.14,643,40,1,0.39,0.62,0,0
5628.28,27921.2,377,33,0,0.41,0.14,0,1
1782.26,6134.78,680,44,0,0.29,0.69,0,0
3064.2,18366.75,667,55,1,0.5,0.67,0,0
4980.82,21530.8,687,56,1,0.36,0.7,0,0
1000.0,4741.79,394,43,0,0.4,0.17,0,0
4118.23,9206.07,690,52,1,0.19,0.71,0,0
3856.71,8708.22,723,34,0,0.19,0.77,0,0
1670.69,7069.94,718,53,1,0.35,0.76,0,0
4226.48,22049.01,364,65,1,0.43,0.12,0,0
2907.61,16456.65,829,55,1,0.47,0.96,0,0
3468.74,20164.79,382,58,0,0.48,0.15,0,0
2422.06,14329.65,824,34,1,0.49,0.95,0,0
2023.69,11165.32,493,27,1,0.46,0.35,0,0
3733.84,19861.91,825,45,1,0.44,0.95,0,0
4283.75,19559.12,561,29,1,0.38,0.47,0,0
4376.46,21507.79,810,62,1,0.41,0.93,0,0
7053.54,14467.5,803,67,1,0.17,0.91,0,0
2036.4,9407.23,737,37,1,0.38,0.79,0,0
1497.67,8560.47,633,22,1,0.48,0.61,0,0
3019.94,6819.07,501,43,1,0.19,0.37,0,0
2175.49,5458.94,558,22,0,0.21,0.47,1,0
3668.88,18055.4,763,29,1,0.41,0.84,0,0
2268.26,8757.78,305,67,0,0.32,0.01,0,0
3113.47,10072.4,330,32,1,0.27,0.05,0,1
3989.38,6905.38,739,53,0,0.14,0.8,0,0
2229.22,5456.31,466,56,1,0.2,0.3,0,0
4379.96,15932.71,628,44,0,0.3,0.6,0,0
2173.11,4659.52,509,68,1,0.18,0.38,0,0
4088.03,21517.61,737,54,1,0.44,0.79,0,0
4429.4,18904.04,394,59,1,0.36,0.17,0,0
3607.64,16650.28,422,56,1,0.38,0.22,0,0
1702.12,8001.65,753,39,1,0.39,0.82,0,0
3094.16,4808.67,411,62,1,0.13,0.2,0,0
5153.69,26899.17,403,51,0,0.43,0.19,0,0
3795.8,22638.76,318,30,0,0.5,0.03,0,0
3639.11,8279.42,455,54,0,0.19,0.28,0,0
3969.49,19663.1,493,18,1,0.41,0.35,0,0
4173.16,15442.39,474,20,1,0.31,0.32,0,0
2590.35,14756.07,361,30,1,0.47,0.11,0,0
4320.27,7262.09,491,36,1,0.14,0.35,0,0
3271.03,12388.9,410,39,1,0.32,0.2,0,0
3530.19,16797.88,563,30,1,0.4,0.48,0,1
1374.61,4520.23,342,68,1,0.27,0.08,0,0
3881.38,14729.66,848,20,1,0.32,1.0,0,0
2973.62,16256.04,365,64,0,0.46,0.12,0,1
2760.15,11559.0,310,50,1,0.35,0.02,0,1
3202.31,13098.12,443,55,1,0.34,0.26,0,0
3401.72,9370.22,574,32,1,0.23,0.5,0,0
5501.0,15047.72,697,53,1,0.23,0.72,0,0
3314.09,16088.19,457,44,0,0.4,0.29,0,0
3923.45,9066.14,509,52,0,0.19,0.38,0,0
3801.61,6160.22,817,31,0,0.14,0.94,0,0
1323.91,7233.63,716,60,1,0.46,0.76,0,0
4691.97,15136.96,664,19,1,0.27,0.66,0,0
1880.91,8989.57,577,41,1,0.4,0.5,0,0
4441.22,7891.17,728,22,1,0.15,0.78,0,0
2910.08,11374.3,572,58,1,0.33,0.49,0,0
2458.45,13614.73,681,39,0,0.46,0.69,0,0
6619.4,30493.85,681,41,0,0.38,0.69,0,0
1727.62,3544.12,754,63,0,0.17,0.83,0,0
2538.09,6235.5,426,43,1,0.2,0.23,0,0
4805.81,14486.82,775,68,1,0.25,0.86,0,0
3496.92,10493.03,553,59,0,0.25,0.46,0,0
3128.32,17307.87,503,25,0,0.46,0.37,0,0
4063.62,22265.06,537,22,1,0.46,0.43,0,0
4299.78,17671.06,539,30,0,0.34,0.43,0,0
3509.75,17243.39,625,26,0,0.41,0.59,0,1
1000.0,4426.69,426,68,1,0.37,0.23,0,0
1140.97,4164.72,535,68,0,0.3,0.43,0,0
4249.17,20163.62,708,45,1,0.4,0.74,0,0
2778.97,10641.81,444,52,0,0.32,0.26,0,1
1265.98,3976.68,623,33,0,0.26,0.59,0,0
3323.08,8874.93,554,39,1,0.22,0.46,0,0
1794.2,8277.44,621,51,1,0.38,0.58,0,0
3655.53,11246.87,349,33,1,0.26,0.09,0,0
3356.4,19158.48,545,42,1,0.48,0.45,0,0
3663.33,9470.06,716,64,0,0.22,0.76,0,0
4477.76,25895.37,585,58,1,0.48,0.52,0,0
3450.44,9880.87,708,56,1,0.24,0.74,0,0
1470.6,6161.26,759,26,1,0.35,0.83,0,0
3313.49,17123.0,623,28,1,0.43,0.59,0,0
3661.39,20077.2,606,45,1,0.46,0.56,0,0
1209.0,5965.02,659,56,0,0.41,0.65,0,1
1622.13,6131.42,820,56,1,0.31,0.95,0,0
2999.95,8753.21,494,64,0,0.24,0.35,0,0
1308.27,2300.07,423,26,0,0.15,0.22,0,0
4198.73,17305.05,522,63,1,0.34,0.4,0,0
2687.73,15283.57,654,27,1,0.47,0.64,0,0
4076.35,17565.6,460,42,0,0.36,0.29,0,0
4960.04,12340.72,823,57,0,0.21,0.95,0,0
4255.78,19847.12,636,67,1,0.39,0.61,0,0
1948.6,10847.02,312,27,0,0.46,0.02,0,1
1850.19,4704.23,382,20,1,0.21,0.15,0,0
3776.51,9792.09,398,32,0,0.22,0.18,0,1
4397.95,26214.66,576,68,1,0.5,0.5,0,0
2921.53,7801.97,623,46,1,0.22,0.59,0,0
2856.21,4899.18,511,49,0,0.14,0.38,0,0
2799.05,4249.52,363,20,0,0.13,0.11,1,0
3019.97,16841.75,392,28,1,0.46,0.17,0,1
2595.97,15442.21,803,39,0,0.5,0.91,0,0
1141.15,5725.79,729,32,1,0.42,0.78,0,0
4924.15,26658.03,731,67,1,0.45,0.78,0,0
2614.02,4220.55,698,43,1,0.13,0.72,0,0
3791.41,20933.62,634,67,1,0.46,0.61,0,0
2957.4,11259.77,518,31,0,0.32,0.4,0,0
1155.27,5616.76,568,24,1,0.41,0.49,0,1
3334.56,10749.35,798,22,0,0.27,0.91,1,0
4654.61,13548.92,335,60,1,0.24,0.06,0,0
2637.75,14033.1,464,22,0,0.44,0.3,1,0
3694.58,21738.55,602,23,1,0.49,0.55,0,0
3247.55,8286.66,776,18,1,0.21,0.87,0,0
4918.11,10746.64,684,54,0,0.18,0.7,0,0
3547.54,15807.26,537,46,1,0.37,0.43,0,0
4254.83,9101.06,670,30,1,0.18,0.67,0,0
3824.52,11196.42,758,35,0,0.24,0.83,0,0
2590.73,14735.58,337,24,1,0.47,0.07,0,0
6228.12,22670.45,641,64,1,0.3,0.62,0,0
4803.39,17226.82,529,26,1,0.3,0.42,0,0
3442.02,6924.07,612,52,1,0.17,0.57,0,0
3908.65,15543.45,499,55,1,0.33,0.36,0,0
5210.64,20055.12,476,49,0,0.32,0.32,0,0
5799.67,33695.65,680,19,1,0.48,0.69,0,0
3278.99,15368.65,447,26,0,0.39,0.27,0,0
1637.74,8388.68,669,67,1,0.43,0.67,0,0
4711.63,7289.26,411,67,1,0.13,0.2,0,0
4247.87,24400.64,724,48,1,0.48,0.77,0,0
3582.37,18629.48,494,27,0,0.43,0.35,0,0
3750.7,8770.29,584,28,0,0.19,0.52,0,0
5821.46,26443.73,598,54,1,0.38,0.54,0,0
1678.48,8141.03,719,62,1,0.4,0.76,0,0
3997.27,10509.64,353,40,0,0.22,0.1,0,0
1886.18,10241.53,718,21,1,0.45,0.76,0,0
2989.79,15777.72,591,23,1,0.44,0.53,0,0
2545.94,8248.6,308,22,1,0.27,0.01,0,0
1701.67,9261.26,541,45,1,0.45,0.44,0,0
4037.57,11121.95,746,26,0,0.23,0.81,0,0
4643.65,7001.51,470,41,1,0.13,0.31,0,0
1000.0,3949.63,747,59,1,0.33,0.81,0,0
1767.4,8835.14,634,25,1,0.42,0.61,0,0
4370.04,16478.92,483,57,1,0.31,0.33,0,0
1239.83,1959.98,614,22,1,0.13,0.57,0,0
2564.18,8094.62,515,33,0,0.26,0.39,0,0
3335.34,11494.31,354,29,1,0.29,0.1,0,0
3166.16,7263.17,771,49,1,0.19,0.86,0,0
4144.78,14819.23,419,34,0,0.3,0.22,0,1
3269.67,14941.11,587,51,1,0.38,0.52,0,0
